timestamp,latitude,longitude,altitude
2017-05-01T09:37:49.000+09:00,34.15397822856903,134.49053263664246,15.86
2017-05-01T09:37:50.000+09:00,34.15396702289581,134.49053609371185,15.99
2017-05-01T09:37:51.000+09:00,34.1539568901062,134.49053812026978,16.11
2017-05-01T09:37:52.000+09:00,34.15394580364227,134.49054038524628,16.19
2017-05-01T09:37:53.000+09:00,34.15393424034119,134.4905412197113,16.17
2017-05-01T09:37:54.000+09:00,34.15392208099365,134.490541100502,16.27
2017-05-01T09:37:55.000+09:00,34.15390968322754,134.49054050445557,16.29
2017-05-01T09:37:56.000+09:00,34.153897523880005,134.4905389547348,16.29
2017-05-01T09:37:57.000+09:00,34.15388476848602,134.4905377626419,16.32
2017-05-01T09:37:58.000+09:00,34.15387225151062,134.49053633213043,16.29
2017-05-01T09:37:59.000+09:00,34.15385937690735,134.49053490161896,16.45
2017-05-01T09:38:00.000+09:00,34.15384531021118,134.49053180217743,16.61
2017-05-01T09:38:01.000+09:00,34.15383064746857,134.49052727222443,16.73
2017-05-01T09:38:02.000+09:00,34.153815388679504,134.49052107334137,16.66
2017-05-01T09:38:03.000+09:00,34.15379989147186,134.49051296710968,16.82
2017-05-01T09:38:04.000+09:00,34.153786301612854,134.49050641059875,16.67
2017-05-01T09:38:05.000+09:00,34.15377104282379,134.49049770832062,16.66
2017-05-01T09:38:06.000+09:00,34.153754234313965,134.49048840999603,16.42
2017-05-01T09:38:07.000+09:00,34.153738617897034,134.49048018455505,16.48
2017-05-01T09:38:08.000+09:00,34.15372323989868,134.49047350883484,16.48
2017-05-01T09:38:09.000+09:00,34.15370786190033,134.4904669523239,16.27
2017-05-01T09:38:10.000+09:00,34.15369188785553,134.49045848846436,16.48
2017-05-01T09:38:11.000+09:00,34.1536762714386,134.4904522895813,16.5
2017-05-01T09:38:12.000+09:00,34.15366005897522,134.49044704437256,16.73
2017-05-01T09:38:13.000+09:00,34.153642654418945,134.4904454946518,16.72
2017-05-01T09:38:14.000+09:00,34.15362548828125,134.4904466867447,16.84
2017-05-01T09:38:15.000+09:00,34.153607964515686,134.49044680595398,16.8
2017-05-01T09:38:16.000+09:00,34.15359091758728,134.4904466867447,16.91
2017-05-01T09:38:17.000+09:00,34.15357482433319,134.4904453754425,16.87
2017-05-01T09:38:18.000+09:00,34.15355825424194,134.49044179916382,16.76
2017-05-01T09:38:19.000+09:00,34.153541684150696,134.49043810367584,16.47
2017-05-01T09:38:20.000+09:00,34.15352463722229,134.4904341697693,16.55
2017-05-01T09:38:21.000+09:00,34.153507351875305,134.49043130874634,16.35
2017-05-01T09:38:22.000+09:00,34.15349209308624,134.490429520607,16.29
2017-05-01T09:38:23.000+09:00,34.15347731113434,134.49042797088623,16.35
2017-05-01T09:38:24.000+09:00,34.153462052345276,134.49042737483978,16.23
2017-05-01T09:38:25.000+09:00,34.15344512462616,134.49042749404907,16.17
2017-05-01T09:38:26.000+09:00,34.15342831611633,134.49042892456055,16.12
2017-05-01T09:38:27.000+09:00,34.15341413021088,134.49043214321136,15.97
2017-05-01T09:38:28.000+09:00,34.15339982509613,134.4904363155365,15.73
2017-05-01T09:38:29.000+09:00,34.15338408946991,134.49044167995453,15.5
2017-05-01T09:38:30.000+09:00,34.153366565704346,134.49044728279114,15.33
2017-05-01T09:38:31.000+09:00,34.15334618091583,134.49045360088348,15.33
2017-05-01T09:38:32.000+09:00,34.15332281589508,134.4904578924179,14.88
2017-05-01T09:38:33.000+09:00,34.153300523757935,134.49045777320862,14.48
2017-05-01T09:38:34.000+09:00,34.153280377388,134.49045515060425,13.77
2017-05-01T09:38:35.000+09:00,34.1532621383667,134.4904534816742,13.15
2017-05-01T09:38:36.000+09:00,34.15324676036835,134.49045538902283,13.05
2017-05-01T09:38:37.000+09:00,34.15323555469513,134.49045753479004,12.76
2017-05-01T09:38:38.000+09:00,34.15322518348694,134.490456700325,12.78
2017-05-01T09:38:39.000+09:00,34.15321135520935,134.4904546737671,12.37
2017-05-01T09:38:40.000+09:00,34.153194546699524,134.4904488325119,11.98
2017-05-01T09:38:41.000+09:00,34.15317130088806,134.49044167995453,11.45
2017-05-01T09:38:42.000+09:00,34.15314853191376,134.49043202400208,11.14
2017-05-01T09:38:43.000+09:00,34.1531320810318,134.49042057991028,10.84
2017-05-01T09:38:44.000+09:00,34.15311944484711,134.49040842056274,10.41
2017-05-01T09:38:45.000+09:00,34.153107047080994,134.49039375782013,10.32
